1957,2196,3,1957,2162,3,/dev/shm/train.zip/train/10124_left.jpeg
1957,2196,3,1957,2155,3,/dev/shm/train.zip/train/10124_right.jpeg
2848,4272,3,2848,3629,3,/dev/shm/train.zip/train/10125_left.jpeg
2848,4272,3,2848,3654,3,/dev/shm/train.zip/train/10125_right.jpeg
2592,3888,3,2592,3113,3,/dev/shm/train.zip/train/10126_left.jpeg
2592,3888,3,2592,3137,3,/dev/shm/train.zip/train/10126_right.jpeg
2592,3888,3,2592,3126,3,/dev/shm/train.zip/train/10129_left.jpeg
2592,3888,3,2592,3106,3,/dev/shm/train.zip/train/10129_right.jpeg
3168,4752,3,2956,2955,3,/dev/shm/train.zip/train/1012_left.jpeg
3168,4752,3,2964,2961,3,/dev/shm/train.zip/train/1012_right.jpeg
2336,3504,3,2193,2199,3,/dev/shm/train.zip/train/10130_left.jpeg
2336,3504,3,2199,2197,3,/dev/shm/train.zip/train/10130_right.jpeg
1944,2592,3,1944,2045,3,/dev/shm/train.zip/train/10131_left.jpeg
1944,2592,3,1944,2086,3,/dev/shm/train.zip/train/10131_right.jpeg
2592,3888,3,2592,3255,3,/dev/shm/train.zip/train/10134_left.jpeg
2592,3888,3,2592,3243,3,/dev/shm/train.zip/train/10134_right.jpeg
3168,4752,3,2917,2930,3,/dev/shm/train.zip/train/10135_left.jpeg
3168,4752,3,2923,2935,3,/dev/shm/train.zip/train/10135_right.jpeg
3168,4752,3,2953,2984,3,/dev/shm/train.zip/train/10137_left.jpeg
3168,4752,3,2967,2967,3,/dev/shm/train.zip/train/10137_right.jpeg
2592,3888,3,2592,3342,3,/dev/shm/train.zip/train/10141_left.jpeg
2592,3888,3,2592,3408,3,/dev/shm/train.zip/train/10141_right.jpeg
2336,3504,3,2171,2174,3,/dev/shm/train.zip/train/10144_left.jpeg
2336,3504,3,2159,2193,3,/dev/shm/train.zip/train/10144_right.jpeg
2592,3888,3,2592,3205,3,/dev/shm/train.zip/train/10147_left.jpeg
2592,3888,3,2592,3207,3,/dev/shm/train.zip/train/10147_right.jpeg
3168,4752,3,2946,2953,3,/dev/shm/train.zip/train/10149_left.jpeg
3168,4752,3,2968,2969,3,/dev/shm/train.zip/train/10149_right.jpeg
3264,4928,3,3157,3165,3,/dev/shm/train.zip/train/10150_left.jpeg
3264,4928,3,3161,3164,3,/dev/shm/train.zip/train/10150_right.jpeg
2592,3888,3,2452,2439,3,/dev/shm/train.zip/train/10153_left.jpeg
2592,3888,3,2438,2438,3,/dev/shm/train.zip/train/10153_right.jpeg
1944,2592,3,1944,2081,3,/dev/shm/train.zip/train/10154_left.jpeg
1944,2592,3,1944,2056,3,/dev/shm/train.zip/train/10154_right.jpeg
3168,4752,3,2924,2922,3,/dev/shm/train.zip/train/10155_left.jpeg
3168,4752,3,2924,2900,3,/dev/shm/train.zip/train/10155_right.jpeg
3168,4752,3,3005,2974,3,/dev/shm/train.zip/train/10156_left.jpeg
3168,4752,3,3002,2959,3,/dev/shm/train.zip/train/10156_right.jpeg
3264,4928,3,3155,3156,3,/dev/shm/train.zip/train/10159_left.jpeg
3264,4928,3,3156,3158,3,/dev/shm/train.zip/train/10159_right.jpeg
3264,4928,3,3162,3167,3,/dev/shm/train.zip/train/10160_left.jpeg
3264,4928,3,3161,3168,3,/dev/shm/train.zip/train/10160_right.jpeg
1920,2560,3,1920,2227,3,/dev/shm/train.zip/train/10161_left.jpeg
1920,2560,3,1920,2239,3,/dev/shm/train.zip/train/10161_right.jpeg
3168,4752,3,2923,2941,3,/dev/shm/train.zip/train/10162_left.jpeg
3168,4752,3,2929,2946,3,/dev/shm/train.zip/train/10162_right.jpeg
3168,4752,3,2924,2945,3,/dev/shm/train.zip/train/10163_left.jpeg
3168,4752,3,2940,2932,3,/dev/shm/train.zip/train/10163_right.jpeg
3264,4928,3,3166,3169,3,/dev/shm/train.zip/train/10166_left.jpeg
3264,4928,3,3166,3169,3,/dev/shm/train.zip/train/10166_right.jpeg
3168,4752,3,2912,2856,3,/dev/shm/train.zip/train/10169_left.jpeg
3168,4752,3,2906,2903,3,/dev/shm/train.zip/train/10169_right.jpeg
1880,2816,3,1880,2390,3,/dev/shm/train.zip/train/10170_left.jpeg
1880,2816,3,1880,2367,3,/dev/shm/train.zip/train/10170_right.jpeg
1944,2592,3,1943,2008,3,/dev/shm/train.zip/train/10173_left.jpeg
1944,2592,3,1943,2013,3,/dev/shm/train.zip/train/10173_right.jpeg
2592,3888,3,2592,2939,3,/dev/shm/train.zip/train/10175_left.jpeg
2592,3888,3,2592,2941,3,/dev/shm/train.zip/train/10175_right.jpeg
2592,3888,3,2592,3239,3,/dev/shm/train.zip/train/10177_left.jpeg
2592,3888,3,2592,3259,3,/dev/shm/train.zip/train/10177_right.jpeg
1920,2560,3,1920,2295,3,/dev/shm/train.zip/train/1017_left.jpeg
1920,2560,3,1920,2297,3,/dev/shm/train.zip/train/1017_right.jpeg
2592,3888,3,2592,3308,3,/dev/shm/train.zip/train/10181_left.jpeg
2592,3888,3,2592,3121,3,/dev/shm/train.zip/train/10181_right.jpeg
2592,3888,3,2440,2439,3,/dev/shm/train.zip/train/10182_left.jpeg
2592,3888,3,2432,2429,3,/dev/shm/train.zip/train/10182_right.jpeg
1920,2560,3,1920,2225,3,/dev/shm/train.zip/train/10183_left.jpeg
1920,2560,3,1920,2233,3,/dev/shm/train.zip/train/10183_right.jpeg
1184,1792,3,1042,1039,3,/dev/shm/train.zip/train/10184_left.jpeg
1184,1792,3,1042,1041,3,/dev/shm/train.zip/train/10184_right.jpeg
2592,3888,3,2592,3200,3,/dev/shm/train.zip/train/10187_left.jpeg
2592,3888,3,2592,3197,3,/dev/shm/train.zip/train/10187_right.jpeg
2000,3008,3,1849,1851,3,/dev/shm/train.zip/train/10190_left.jpeg
2000,3008,3,1847,1852,3,/dev/shm/train.zip/train/10190_right.jpeg
2592,3888,3,2592,3186,3,/dev/shm/train.zip/train/10193_left.jpeg
2592,3888,3,2592,3176,3,/dev/shm/train.zip/train/10193_right.jpeg
1184,1792,3,1040,1034,3,/dev/shm/train.zip/train/10194_left.jpeg
1184,1792,3,1040,1039,3,/dev/shm/train.zip/train/10194_right.jpeg
2592,3888,3,2400,2405,3,/dev/shm/train.zip/train/10199_left.jpeg
2592,3888,3,2424,2392,3,/dev/shm/train.zip/train/10199_right.jpeg
2000,3008,3,1837,1842,3,/dev/shm/train.zip/train/10206_left.jpeg
2000,3008,3,1846,1844,3,/dev/shm/train.zip/train/10206_right.jpeg
1920,2560,3,1920,2241,3,/dev/shm/train.zip/train/10207_left.jpeg
1920,2560,3,1920,2234,3,/dev/shm/train.zip/train/10207_right.jpeg
2304,3456,3,2056,2072,3,/dev/shm/train.zip/train/1020_left.jpeg
2304,3456,3,2060,2068,3,/dev/shm/train.zip/train/1020_right.jpeg
2592,3888,3,2424,2429,3,/dev/shm/train.zip/train/10210_left.jpeg
2592,3888,3,2429,2427,3,/dev/shm/train.zip/train/10210_right.jpeg
3168,4752,3,2886,2870,3,/dev/shm/train.zip/train/10212_left.jpeg
3168,4752,3,2890,2852,3,/dev/shm/train.zip/train/10212_right.jpeg
2336,3504,3,2302,2796,3,/dev/shm/train.zip/train/10218_left.jpeg
2336,3504,3,2304,2836,3,/dev/shm/train.zip/train/10218_right.jpeg
2000,3008,3,1849,1849,3,/dev/shm/train.zip/train/1021_left.jpeg
2000,3008,3,1845,1844,3,/dev/shm/train.zip/train/1021_right.jpeg
1944,2592,3,1921,2082,3,/dev/shm/train.zip/train/10220_left.jpeg
1944,2592,3,1944,2080,3,/dev/shm/train.zip/train/10220_right.jpeg
1880,2816,3,1880,2373,3,/dev/shm/train.zip/train/10221_left.jpeg
1880,2816,3,1880,2382,3,/dev/shm/train.zip/train/10221_right.jpeg
1944,2592,3,1943,2078,3,/dev/shm/train.zip/train/10223_left.jpeg
1944,2592,3,1943,2090,3,/dev/shm/train.zip/train/10223_right.jpeg
1944,2592,3,1943,2096,3,/dev/shm/train.zip/train/10224_left.jpeg
1944,2592,3,1943,2121,3,/dev/shm/train.zip/train/10224_right.jpeg
1920,2560,3,1920,2297,3,/dev/shm/train.zip/train/10226_left.jpeg
1920,2560,3,1920,2298,3,/dev/shm/train.zip/train/10226_right.jpeg
1944,2592,3,1894,2026,3,/dev/shm/train.zip/train/10230_left.jpeg
1944,2592,3,1943,2025,3,/dev/shm/train.zip/train/10230_right.jpeg
2592,3888,3,2592,3151,3,/dev/shm/train.zip/train/10232_left.jpeg
2592,3888,3,2592,3151,3,/dev/shm/train.zip/train/10232_right.jpeg
2336,3504,3,2196,2889,3,/dev/shm/train.zip/train/10233_left.jpeg
2336,3504,3,2197,2880,3,/dev/shm/train.zip/train/10233_right.jpeg
1944,2592,3,1943,2040,3,/dev/shm/train.zip/train/10234_left.jpeg
1944,2592,3,1870,2012,3,/dev/shm/train.zip/train/10234_right.jpeg
2592,3888,3,2592,3210,3,/dev/shm/train.zip/train/10239_left.jpeg
2592,3888,3,2592,3207,3,/dev/shm/train.zip/train/10239_right.jpeg
2336,3504,3,2253,2876,3,/dev/shm/train.zip/train/10241_left.jpeg
2336,3504,3,2251,2876,3,/dev/shm/train.zip/train/10241_right.jpeg
2592,3888,3,2592,3283,3,/dev/shm/train.zip/train/10242_left.jpeg
2592,3888,3,2592,3263,3,/dev/shm/train.zip/train/10242_right.jpeg
3264,4928,3,3153,3161,3,/dev/shm/train.zip/train/10243_left.jpeg
3264,4928,3,3155,3160,3,/dev/shm/train.zip/train/10243_right.jpeg
2336,3504,3,2330,2344,3,/dev/shm/train.zip/train/10244_left.jpeg
2336,3504,3,2329,2345,3,/dev/shm/train.zip/train/10244_right.jpeg
2592,3888,3,2592,3174,3,/dev/shm/train.zip/train/1024_left.jpeg
2592,3888,3,2592,3178,3,/dev/shm/train.zip/train/1024_right.jpeg
2592,3888,3,2592,3174,3,/dev/shm/train.zip/train/10250_left.jpeg
2592,3888,3,2592,3132,3,/dev/shm/train.zip/train/10250_right.jpeg
2592,3888,3,2592,3196,3,/dev/shm/train.zip/train/10251_left.jpeg
2592,3888,3,2592,3251,3,/dev/shm/train.zip/train/10251_right.jpeg
2592,3888,3,2592,3270,3,/dev/shm/train.zip/train/10252_left.jpeg
2592,3888,3,2592,3374,3,/dev/shm/train.zip/train/10252_right.jpeg
2592,3888,3,2592,3189,3,/dev/shm/train.zip/train/10255_left.jpeg
2592,3888,3,2592,3202,3,/dev/shm/train.zip/train/10255_right.jpeg
2592,3888,3,2592,3184,3,/dev/shm/train.zip/train/10257_left.jpeg
2592,3888,3,2592,3175,3,/dev/shm/train.zip/train/10257_right.jpeg
1920,2560,3,1764,2250,3,/dev/shm/train.zip/train/10260_left.jpeg
1920,2560,3,1920,2298,3,/dev/shm/train.zip/train/10260_right.jpeg
2592,3888,3,2592,3184,3,/dev/shm/train.zip/train/10262_left.jpeg
2592,3888,3,2592,3208,3,/dev/shm/train.zip/train/10262_right.jpeg
2304,3456,3,2056,2068,3,/dev/shm/train.zip/train/10263_left.jpeg
2304,3456,3,2062,2075,3,/dev/shm/train.zip/train/10263_right.jpeg
1920,2560,3,1920,2294,3,/dev/shm/train.zip/train/10265_left.jpeg
1920,2560,3,1920,2297,3,/dev/shm/train.zip/train/10265_right.jpeg
2000,3008,3,1853,1851,3,/dev/shm/train.zip/train/10266_left.jpeg
2000,3008,3,1851,1850,3,/dev/shm/train.zip/train/10266_right.jpeg
2336,3504,3,2318,2909,3,/dev/shm/train.zip/train/10269_left.jpeg
2336,3504,3,2320,2903,3,/dev/shm/train.zip/train/10269_right.jpeg
3168,4752,3,2976,2976,3,/dev/shm/train.zip/train/10270_left.jpeg
3168,4752,3,2972,2972,3,/dev/shm/train.zip/train/10270_right.jpeg
3168,4752,3,2928,2944,3,/dev/shm/train.zip/train/10272_left.jpeg
3168,4752,3,2923,2923,3,/dev/shm/train.zip/train/10272_right.jpeg
2592,3888,3,2418,2416,3,/dev/shm/train.zip/train/10276_left.jpeg
2592,3888,3,2427,2422,3,/dev/shm/train.zip/train/10276_right.jpeg
1944,2592,3,1943,2081,3,/dev/shm/train.zip/train/10278_left.jpeg
1944,2592,3,1943,2070,3,/dev/shm/train.zip/train/10278_right.jpeg
2336,3504,3,2336,2888,3,/dev/shm/train.zip/train/10279_left.jpeg
2336,3504,3,2336,2875,3,/dev/shm/train.zip/train/10279_right.jpeg
3168,4752,3,2922,2922,3,/dev/shm/train.zip/train/1027_left.jpeg
3168,4752,3,2892,2922,3,/dev/shm/train.zip/train/1027_right.jpeg
3168,4752,3,2989,2998,3,/dev/shm/train.zip/train/10284_left.jpeg
3168,4752,3,2978,2983,3,/dev/shm/train.zip/train/10284_right.jpeg
1920,2560,3,1920,2299,3,/dev/shm/train.zip/train/10288_left.jpeg
1920,2560,3,1920,2301,3,/dev/shm/train.zip/train/10288_right.jpeg
3168,4752,3,2941,2948,3,/dev/shm/train.zip/train/10292_left.jpeg
3168,4752,3,2931,2958,3,/dev/shm/train.zip/train/10292_right.jpeg
3168,4752,3,2935,2951,3,/dev/shm/train.zip/train/10293_left.jpeg
3168,4752,3,2941,2960,3,/dev/shm/train.zip/train/10293_right.jpeg
2592,3888,3,2592,3200,3,/dev/shm/train.zip/train/10294_left.jpeg
2592,3888,3,2592,3139,3,/dev/shm/train.zip/train/10294_right.jpeg
2336,3504,3,2117,2858,3,/dev/shm/train.zip/train/10295_left.jpeg
2336,3504,3,2121,2928,3,/dev/shm/train.zip/train/10295_right.jpeg
1944,2592,3,1943,2019,3,/dev/shm/train.zip/train/10297_left.jpeg
1944,2592,3,1943,2041,3,/dev/shm/train.zip/train/10297_right.jpeg
1944,2592,3,1944,2029,3,/dev/shm/train.zip/train/1029_left.jpeg
1944,2592,3,1943,2024,3,/dev/shm/train.zip/train/1029_right.jpeg
2592,3888,3,2592,3324,3,/dev/shm/train.zip/train/102_left.jpeg
2592,3888,3,2592,3348,3,/dev/shm/train.zip/train/102_right.jpeg
2592,3888,3,2592,3238,3,/dev/shm/train.zip/train/10303_left.jpeg
2592,3888,3,2592,3235,3,/dev/shm/train.zip/train/10303_right.jpeg
2592,3888,3,2592,3223,3,/dev/shm/train.zip/train/10305_left.jpeg
2592,3888,3,2592,3195,3,/dev/shm/train.zip/train/10305_right.jpeg
1880,2816,3,1880,2340,3,/dev/shm/train.zip/train/10306_left.jpeg
1880,2816,3,1880,2356,3,/dev/shm/train.zip/train/10306_right.jpeg
3168,4752,3,2934,2950,3,/dev/shm/train.zip/train/1030_left.jpeg
3168,4752,3,2929,2946,3,/dev/shm/train.zip/train/1030_right.jpeg
3264,4928,3,3136,3145,3,/dev/shm/train.zip/train/10310_left.jpeg
3264,4928,3,3137,3146,3,/dev/shm/train.zip/train/10310_right.jpeg
3264,4928,3,3158,3169,3,/dev/shm/train.zip/train/10312_left.jpeg
3264,4928,3,3165,3162,3,/dev/shm/train.zip/train/10312_right.jpeg
1920,2560,3,1920,2298,3,/dev/shm/train.zip/train/10317_left.jpeg
1920,2560,3,1920,2296,3,/dev/shm/train.zip/train/10317_right.jpeg
2336,3504,3,2324,2962,3,/dev/shm/train.zip/train/10319_left.jpeg
2336,3504,3,2308,2826,3,/dev/shm/train.zip/train/10319_right.jpeg
3168,4752,3,2921,2946,3,/dev/shm/train.zip/train/10320_left.jpeg
3168,4752,3,2921,2936,3,/dev/shm/train.zip/train/10320_right.jpeg
3168,4752,3,2932,2938,3,/dev/shm/train.zip/train/10321_left.jpeg
3168,4752,3,2929,2950,3,/dev/shm/train.zip/train/10321_right.jpeg
2592,3888,3,2452,2460,3,/dev/shm/train.zip/train/10325_left.jpeg
2592,3888,3,2460,2460,3,/dev/shm/train.zip/train/10325_right.jpeg
3168,4752,3,2930,2907,3,/dev/shm/train.zip/train/10326_left.jpeg
3168,4752,3,2943,2912,3,/dev/shm/train.zip/train/10326_right.jpeg
2592,3888,3,2592,3081,3,/dev/shm/train.zip/train/10328_left.jpeg
2592,3888,3,2592,3164,3,/dev/shm/train.zip/train/10328_right.jpeg
1944,2592,3,1943,2018,3,/dev/shm/train.zip/train/1032_left.jpeg
1944,2592,3,1943,2018,3,/dev/shm/train.zip/train/1032_right.jpeg
1944,2592,3,1943,2021,3,/dev/shm/train.zip/train/10333_left.jpeg
1944,2592,3,1943,2078,3,/dev/shm/train.zip/train/10333_right.jpeg
3168,4752,3,2985,2910,3,/dev/shm/train.zip/train/10334_left.jpeg
3168,4752,3,2983,2901,3,/dev/shm/train.zip/train/10334_right.jpeg
2136,3215,3,2072,2076,3,/dev/shm/train.zip/train/10337_left.jpeg
2136,3215,3,2074,2069,3,/dev/shm/train.zip/train/10337_right.jpeg
3168,4752,3,2967,2933,3,/dev/shm/train.zip/train/10339_left.jpeg
3168,4752,3,2950,2940,3,/dev/shm/train.zip/train/10339_right.jpeg
1944,2592,3,1943,2069,3,/dev/shm/train.zip/train/10340_left.jpeg
1944,2592,3,1944,2078,3,/dev/shm/train.zip/train/10340_right.jpeg
2336,3504,3,2241,2830,3,/dev/shm/train.zip/train/10343_left.jpeg
2336,3504,3,2235,2816,3,/dev/shm/train.zip/train/10343_right.jpeg
3264,4928,3,3162,3163,3,/dev/shm/train.zip/train/1034_left.jpeg
3264,4928,3,3163,3162,3,/dev/shm/train.zip/train/1034_right.jpeg
3168,4752,3,2940,2935,3,/dev/shm/train.zip/train/10352_left.jpeg
3168,4752,3,2946,2929,3,/dev/shm/train.zip/train/10352_right.jpeg
2592,3888,3,2592,3217,3,/dev/shm/train.zip/train/10353_left.jpeg
2592,3888,3,2592,3210,3,/dev/shm/train.zip/train/10353_right.jpeg
2336,3504,3,2197,2845,3,/dev/shm/train.zip/train/10356_left.jpeg
2336,3504,3,2200,2835,3,/dev/shm/train.zip/train/10356_right.jpeg
2592,3888,3,2423,2431,3,/dev/shm/train.zip/train/10359_left.jpeg
2592,3888,3,2436,2445,3,/dev/shm/train.zip/train/10359_right.jpeg
1944,2592,3,1944,2060,3,/dev/shm/train.zip/train/1035_left.jpeg
1944,2592,3,1943,2036,3,/dev/shm/train.zip/train/1035_right.jpeg
2336,3504,3,2187,2171,3,/dev/shm/train.zip/train/10363_left.jpeg
2336,3504,3,2182,2175,3,/dev/shm/train.zip/train/10363_right.jpeg
3168,4752,3,2929,2950,3,/dev/shm/train.zip/train/10367_left.jpeg
3168,4752,3,2933,2949,3,/dev/shm/train.zip/train/10367_right.jpeg
3168,4752,3,2886,2899,3,/dev/shm/train.zip/train/10368_left.jpeg
3168,4752,3,2893,2901,3,/dev/shm/train.zip/train/10368_right.jpeg
2592,3888,3,2592,3190,3,/dev/shm/train.zip/train/10369_left.jpeg
2592,3888,3,2592,3172,3,/dev/shm/train.zip/train/10369_right.jpeg
2592,3888,3,2592,3236,3,/dev/shm/train.zip/train/1036_left.jpeg
2592,3888,3,2592,3239,3,/dev/shm/train.zip/train/1036_right.jpeg
2592,3888,3,2402,2395,3,/dev/shm/train.zip/train/10372_left.jpeg
2592,3888,3,2410,2396,3,/dev/shm/train.zip/train/10372_right.jpeg
3168,4752,3,2960,2975,3,/dev/shm/train.zip/train/10374_left.jpeg
3168,4752,3,2969,2976,3,/dev/shm/train.zip/train/10374_right.jpeg
3168,4752,3,2933,2939,3,/dev/shm/train.zip/train/10377_left.jpeg
3168,4752,3,2931,2921,3,/dev/shm/train.zip/train/10377_right.jpeg
3264,4928,3,3138,3138,3,/dev/shm/train.zip/train/10379_left.jpeg
3264,4928,3,3137,3146,3,/dev/shm/train.zip/train/10379_right.jpeg
2848,4272,3,2848,3596,3,/dev/shm/train.zip/train/1037_left.jpeg
2848,4272,3,2848,3627,3,/dev/shm/train.zip/train/1037_right.jpeg
1920,2560,3,1920,2297,3,/dev/shm/train.zip/train/10384_left.jpeg
1920,2560,3,1920,2296,3,/dev/shm/train.zip/train/10384_right.jpeg
2336,3504,3,2256,2842,3,/dev/shm/train.zip/train/10386_left.jpeg
2336,3504,3,2246,2852,3,/dev/shm/train.zip/train/10386_right.jpeg
1944,2592,3,1943,2078,3,/dev/shm/train.zip/train/10388_left.jpeg
1944,2592,3,1943,2073,3,/dev/shm/train.zip/train/10388_right.jpeg
2592,3888,3,2592,3242,3,/dev/shm/train.zip/train/10389_left.jpeg
2592,3888,3,2592,3205,3,/dev/shm/train.zip/train/10389_right.jpeg
